Date,Day_of_Week,Item_ID,Item_Name,Category,Unit_Price_LKR,Discount_Applied,Starting_Stock,Quantity_Sold,Closing_Stock,Total_Revenue_LKR,Is_Holiday_Season
2025-10-11,Saturday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,153,21,132,4830.0,0
2025-10-11,Saturday,PER-002,Lifebuoy Soap,Personal Care,150,0%,160,46,114,6900.0,0
2025-10-12,Sunday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,155,26,129,32500.0,0
2025-10-12,Sunday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,82,30,52,33000.0,0
2025-10-12,Sunday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,84,35,49,13300.0,0
2025-10-12,Sunday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,86,39,47,44850.0,0
2025-10-12,Sunday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,88,11,77,8250.0,0
2025-10-12,Sunday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,40,40,0,10000.0,0
2025-10-12,Sunday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,210,40,170,12000.0,0
2025-10-12,Sunday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,127,32,95,7040.0,0
2025-10-12,Sunday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,231,23,208,19550.0,0
2025-10-12,Sunday,BEV-001,Coca Cola 1.5L,Beverages,450,10%,187,18,169,7290.0,0
2025-10-12,Sunday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,132,19,113,4370.0,0
2025-10-12,Sunday,PER-002,Lifebuoy Soap,Personal Care,150,0%,114,36,78,5400.0,0
2025-10-13,Monday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,129,16,113,20000.0,0
2025-10-13,Monday,GRO-002,Nadu Rice 5kg,Grocery,1100,10%,52,20,32,19800.0,0
2025-10-13,Monday,GRO-003,Mysore Dhal 1kg,Grocery,380,10%,49,21,28,7182.0,0
2025-10-13,Monday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,47,22,25,25300.0,0
2025-10-13,Monday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,77,10,67,7500.0,0
2025-10-13,Monday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,200,53,147,13250.0,0
2025-10-13,Monday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,170,39,131,11700.0,0
2025-10-13,Monday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,95,15,80,3300.0,0
2025-10-13,Monday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,208,15,193,12750.0,0
2025-10-13,Monday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,169,20,149,9000.0,0
2025-10-13,Monday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,113,19,94,4370.0,0
2025-10-13,Monday,PER-002,Lifebuoy Soap,Personal Care,150,0%,78,33,45,4950.0,0
2025-10-14,Tuesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,113,22,91,27500.0,0
2025-10-14,Tuesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,232,24,208,26400.0,0
2025-10-14,Tuesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,228,22,206,8360.0,0
2025-10-14,Tuesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,225,28,197,32200.0,0
2025-10-14,Tuesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,67,14,53,10500.0,0
2025-10-14,Tuesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,147,25,122,6250.0,0
2025-10-14,Tuesday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,131,28,103,7560.0,0
2025-10-14,Tuesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,80,27,53,5940.0,0
2025-10-14,Tuesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,193,17,176,14450.0,0
2025-10-14,Tuesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,149,19,130,8550.0,0
2025-10-14,Tuesday,PER-001,Signal Toothpaste 120g,Personal Care,230,10%,94,19,75,3933.0,0
2025-10-14,Tuesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,45,34,11,5100.0,0
2025-10-15,Wednesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,91,12,79,15000.0,0
2025-10-15,Wednesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,208,18,190,19800.0,0
2025-10-15,Wednesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,206,31,175,11780.0,0
2025-10-15,Wednesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,197,18,179,20700.0,0
2025-10-15,Wednesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,53,19,34,14250.0,0
2025-10-15,Wednesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,122,36,86,9000.0,0
2025-10-15,Wednesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,103,33,70,9900.0,0
2025-10-15,Wednesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,10%,53,17,36,3366.0,0
2025-10-15,Wednesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,176,19,157,16150.0,0
2025-10-15,Wednesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,130,23,107,10350.0,0
2025-10-15,Wednesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,75,17,58,3910.0,0
2025-10-15,Wednesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,211,34,177,5100.0,0
2025-10-16,Thursday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,79,16,63,20000.0,0
2025-10-16,Thursday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,190,23,167,25300.0,0
2025-10-16,Thursday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,175,32,143,12160.0,0
2025-10-16,Thursday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,179,17,162,19550.0,0
2025-10-16,Thursday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,234,10,224,7500.0,0
2025-10-16,Thursday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,86,29,57,7250.0,0
2025-10-16,Thursday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,70,26,44,7800.0,0
2025-10-16,Thursday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,236,33,203,7260.0,0
2025-10-16,Thursday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,157,18,139,13770.0,0
2025-10-16,Thursday,BEV-001,Coca Cola 1.5L,Beverages,450,10%,107,20,87,8100.0,0
2025-10-16,Thursday,PER-001,Signal Toothpaste 120g,Personal Care,230,10%,58,9,49,1863.0,0
2025-10-16,Thursday,PER-002,Lifebuoy Soap,Personal Care,150,0%,177,31,146,4650.0,0
2025-10-17,Friday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,63,20,43,25000.0,0
2025-10-17,Friday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,167,16,151,17600.0,0
2025-10-17,Friday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,143,30,113,11400.0,0
2025-10-17,Friday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,162,19,143,21850.0,0
2025-10-17,Friday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,224,12,212,9000.0,0
2025-10-17,Friday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,57,23,34,5750.0,0
2025-10-17,Friday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,44,19,25,5700.0,0
2025-10-17,Friday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,203,26,177,5720.0,0
2025-10-17,Friday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,139,12,127,10200.0,0
2025-10-17,Friday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,87,19,68,8550.0,0
2025-10-17,Friday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,49,21,28,4830.0,0
2025-10-17,Friday,PER-002,Lifebuoy Soap,Personal Care,150,0%,146,33,113,4950.0,0
2025-10-18,Saturday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,43,19,24,23750.0,0
2025-10-18,Saturday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,151,30,121,33000.0,0
2025-10-18,Saturday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,113,40,73,15200.0,0
2025-10-18,Saturday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,143,36,107,41400.0,0
2025-10-18,Saturday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,212,18,194,13500.0,0
2025-10-18,Saturday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,234,56,178,14000.0,0
2025-10-18,Saturday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,225,49,176,14700.0,0
2025-10-18,Saturday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,177,36,141,7920.0,0
2025-10-18,Saturday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,127,26,101,22100.0,0
2025-10-18,Saturday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,68,28,40,12600.0,0
2025-10-18,Saturday,PER-001,Signal Toothpaste 120g,Personal Care,230,10%,228,25,203,5175.0,0
2025-10-18,Saturday,PER-002,Lifebuoy Soap,Personal Care,150,10%,113,42,71,5670.0,0
2025-10-19,Sunday,GRO-001,Keeri Samba 5kg,Grocery,1250,10%,224,18,206,20250.0,0
2025-10-19,Sunday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,121,23,98,25300.0,0
2025-10-19,Sunday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,73,39,34,14820.0,0
2025-10-19,Sunday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,107,37,70,42550.0,0
2025-10-19,Sunday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,194,9,185,6750.0,0
2025-10-19,Sunday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,178,53,125,13250.0,0
2025-10-19,Sunday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,176,30,146,9000.0,0
2025-10-19,Sunday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,141,32,109,7040.0,0
2025-10-19,Sunday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,101,26,75,22100.0,0
2025-10-19,Sunday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,40,28,12,12600.0,0
2025-10-19,Sunday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,203,22,181,5060.0,0
2025-10-19,Sunday,PER-002,Lifebuoy Soap,Personal Care,150,0%,71,36,35,5400.0,0
2025-10-20,Monday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,206,11,195,13750.0,0
2025-10-20,Monday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,98,21,77,23100.0,0
2025-10-20,Monday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,234,23,211,8740.0,0
2025-10-20,Monday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,70,28,42,32200.0,0
2025-10-20,Monday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,185,9,176,6750.0,0
2025-10-20,Monday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,125,32,93,8000.0,0
2025-10-20,Monday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,146,39,107,11700.0,0
2025-10-20,Monday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,109,28,81,6160.0,0
2025-10-20,Monday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,75,22,53,18700.0,0
2025-10-20,Monday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,212,14,198,6300.0,0
2025-10-20,Monday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,181,10,171,2300.0,0
2025-10-20,Monday,PER-002,Lifebuoy Soap,Personal Care,150,0%,235,27,208,4050.0,0
2025-10-21,Tuesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,195,13,182,16250.0,0
2025-10-21,Tuesday,GRO-002,Nadu Rice 5kg,Grocery,1100,10%,77,18,59,17820.0,0
2025-10-21,Tuesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,211,35,176,13300.0,0
2025-10-21,Tuesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,42,29,13,33350.0,0
2025-10-21,Tuesday,DAI-002,Kotmale Butter 200g,Dairy,750,10%,176,10,166,6750.0,0
2025-10-21,Tuesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,93,39,54,9750.0,0
2025-10-21,Tuesday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,107,30,77,8100.0,0
2025-10-21,Tuesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,10%,81,17,64,3366.0,0
2025-10-21,Tuesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,53,22,31,18700.0,0
2025-10-21,Tuesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,198,18,180,8100.0,0
2025-10-21,Tuesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,171,12,159,2760.0,0
2025-10-21,Tuesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,208,29,179,4350.0,0
2025-10-22,Wednesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,182,12,170,15000.0,0
2025-10-22,Wednesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,59,24,35,26400.0,0
2025-10-22,Wednesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,176,37,139,14060.0,0
2025-10-22,Wednesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,213,26,187,29900.0,0
2025-10-22,Wednesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,166,10,156,7500.0,0
2025-10-22,Wednesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,54,30,24,7500.0,0
2025-10-22,Wednesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,77,39,38,11700.0,0
2025-10-22,Wednesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,64,22,42,4840.0,0
2025-10-22,Wednesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,231,19,212,16150.0,0
2025-10-22,Wednesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,180,14,166,6300.0,0
2025-10-22,Wednesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,159,14,145,3220.0,0
2025-10-22,Wednesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,179,33,146,4950.0,0
2025-10-23,Thursday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,170,13,157,16250.0,0
2025-10-23,Thursday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,235,22,213,24200.0,0
2025-10-23,Thursday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,139,27,112,10260.0,0
2025-10-23,Thursday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,187,31,156,35650.0,0
2025-10-23,Thursday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,156,11,145,8250.0,0
2025-10-23,Thursday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,224,37,187,9250.0,0
2025-10-23,Thursday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,238,30,208,9000.0,0
2025-10-23,Thursday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,10%,42,19,23,3762.0,0
2025-10-23,Thursday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,212,22,190,18700.0,0
2025-10-23,Thursday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,166,16,150,7200.0,0
2025-10-23,Thursday,PER-001,Signal Toothpaste 120g,Personal Care,230,10%,145,13,132,2691.0,0
2025-10-23,Thursday,PER-002,Lifebuoy Soap,Personal Care,150,0%,146,38,108,5700.0,0
2025-10-24,Friday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,157,16,141,20000.0,0
2025-10-24,Friday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,213,25,188,27500.0,0
2025-10-24,Friday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,112,23,89,8740.0,0
2025-10-24,Friday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,156,28,128,32200.0,0
2025-10-24,Friday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,145,15,130,11250.0,0
2025-10-24,Friday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,187,33,154,8250.0,0
2025-10-24,Friday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,208,36,172,10800.0,0
2025-10-24,Friday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,223,23,200,5060.0,0
2025-10-24,Friday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,190,15,175,12750.0,0
2025-10-24,Friday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,150,17,133,7650.0,0
2025-10-24,Friday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,132,17,115,3910.0,0
2025-10-24,Friday,PER-002,Lifebuoy Soap,Personal Care,150,0%,108,35,73,5250.0,0
2025-10-25,Saturday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,141,21,120,26250.0,0
2025-10-25,Saturday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,188,22,166,24200.0,0
2025-10-25,Saturday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,89,39,50,14820.0,0
2025-10-25,Saturday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,128,30,98,34500.0,0
2025-10-25,Saturday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,130,11,119,8250.0,0
2025-10-25,Saturday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,154,58,96,14500.0,0
2025-10-25,Saturday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,172,44,128,13200.0,0
2025-10-25,Saturday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,200,35,165,7700.0,0
2025-10-25,Saturday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,175,28,147,23800.0,0
2025-10-25,Saturday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,133,18,115,8100.0,0
2025-10-25,Saturday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,115,23,92,5290.0,0
2025-10-25,Saturday,PER-002,Lifebuoy Soap,Personal Care,150,0%,73,47,26,7050.0,0
2025-10-26,Sunday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,120,14,106,17500.0,0
2025-10-26,Sunday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,166,33,133,36300.0,0
2025-10-26,Sunday,GRO-003,Mysore Dhal 1kg,Grocery,380,10%,50,32,18,10944.0,0
2025-10-26,Sunday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,98,23,75,26450.0,0
2025-10-26,Sunday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,119,14,105,10500.0,0
2025-10-26,Sunday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,96,62,34,15500.0,0
2025-10-26,Sunday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,128,46,82,12420.0,0
2025-10-26,Sunday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,165,26,139,5720.0,0
2025-10-26,Sunday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,147,23,124,19550.0,0
2025-10-26,Sunday,BEV-001,Coca Cola 1.5L,Beverages,450,10%,115,15,100,6075.0,0
2025-10-26,Sunday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,92,26,66,5980.0,0
2025-10-26,Sunday,PER-002,Lifebuoy Soap,Personal Care,150,10%,226,39,187,5265.0,0
2025-10-27,Monday,GRO-001,Keeri Samba 5kg,Grocery,1250,10%,106,11,95,12375.0,0
2025-10-27,Monday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,133,26,107,28600.0,0
2025-10-27,Monday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,218,30,188,11400.0,0
2025-10-27,Monday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,75,26,49,29900.0,0
2025-10-27,Monday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,105,10,95,7500.0,0
2025-10-27,Monday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,234,43,191,10750.0,0
2025-10-27,Monday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,82,29,53,8700.0,0
2025-10-27,Monday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,139,24,115,5280.0,0
2025-10-27,Monday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,124,12,112,10200.0,0
2025-10-27,Monday,BEV-001,Coca Cola 1.5L,Beverages,450,10%,100,9,91,3645.0,0
2025-10-27,Monday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,66,12,54,2760.0,0
2025-10-27,Monday,PER-002,Lifebuoy Soap,Personal Care,150,10%,187,27,160,3645.0,0
2025-10-28,Tuesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,95,11,84,13750.0,0
2025-10-28,Tuesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,107,16,91,17600.0,0
2025-10-28,Tuesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,188,26,162,9880.0,0
2025-10-28,Tuesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,49,22,27,25300.0,0
2025-10-28,Tuesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,95,13,82,9750.0,0
2025-10-28,Tuesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,191,31,160,7750.0,0
2025-10-28,Tuesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,53,35,18,10500.0,0
2025-10-28,Tuesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,10%,115,20,95,3960.0,0
2025-10-28,Tuesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,112,21,91,17850.0,0
2025-10-28,Tuesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,91,13,78,5850.0,0
2025-10-28,Tuesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,54,20,34,4600.0,0
2025-10-28,Tuesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,160,24,136,3600.0,0
2025-10-29,Wednesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,84,17,67,21250.0,0
2025-10-29,Wednesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,91,18,73,19800.0,0
2025-10-29,Wednesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,162,25,137,9500.0,0
2025-10-29,Wednesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,227,22,205,25300.0,0
2025-10-29,Wednesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,82,13,69,9750.0,0
2025-10-29,Wednesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,160,25,135,6250.0,0
2025-10-29,Wednesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,218,32,186,9600.0,0
2025-10-29,Wednesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,95,21,74,4620.0,0
2025-10-29,Wednesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,91,15,76,12750.0,0
2025-10-29,Wednesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,78,18,60,8100.0,0
2025-10-29,Wednesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,234,12,222,2760.0,0
2025-10-29,Wednesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,136,25,111,3750.0,0
2025-10-30,Thursday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,67,18,49,22500.0,0
2025-10-30,Thursday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,73,26,47,28600.0,0
2025-10-30,Thursday,GRO-003,Mysore Dhal 1kg,Grocery,380,10%,137,19,118,6498.0,0
2025-10-30,Thursday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,205,21,184,24150.0,0
2025-10-30,Thursday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,69,10,59,7500.0,0
2025-10-30,Thursday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,135,34,101,8500.0,0
2025-10-30,Thursday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,186,27,159,8100.0,0
2025-10-30,Thursday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,74,15,59,3300.0,0
2025-10-30,Thursday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,76,16,60,13600.0,0
2025-10-30,Thursday,BEV-001,Coca Cola 1.5L,Beverages,450,10%,60,19,41,7695.0,0
2025-10-30,Thursday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,222,11,211,2530.0,0
2025-10-30,Thursday,PER-002,Lifebuoy Soap,Personal Care,150,0%,111,27,84,4050.0,0
2025-10-31,Friday,GRO-001,Keeri Samba 5kg,Grocery,1250,10%,49,18,31,20250.0,0
2025-10-31,Friday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,47,23,24,25300.0,0
2025-10-31,Friday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,118,26,92,9880.0,0
2025-10-31,Friday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,10%,184,26,158,26910.0,0
2025-10-31,Friday,DAI-002,Kotmale Butter 200g,Dairy,750,10%,59,11,48,7425.0,0
2025-10-31,Friday,SNA-001,Munchee Super Cream Cracker,Snacks,250,10%,101,35,66,7875.0,0
2025-10-31,Friday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,159,28,131,8400.0,0
2025-10-31,Friday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,10%,59,24,35,4752.0,0
2025-10-31,Friday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,60,15,45,11475.0,0
2025-10-31,Friday,BEV-001,Coca Cola 1.5L,Beverages,450,10%,41,18,23,7290.0,0
2025-10-31,Friday,PER-001,Signal Toothpaste 120g,Personal Care,230,10%,211,17,194,3519.0,0
2025-10-31,Friday,PER-002,Lifebuoy Soap,Personal Care,150,10%,84,32,52,4320.0,0
2025-11-01,Saturday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,231,18,213,22500.0,0
2025-11-01,Saturday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,224,26,198,28600.0,0
2025-11-01,Saturday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,92,37,55,14060.0,0
2025-11-01,Saturday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,158,39,119,44850.0,0
2025-11-01,Saturday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,48,16,32,12000.0,0
2025-11-01,Saturday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,66,30,36,7500.0,0
2025-11-01,Saturday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,131,35,96,10500.0,0
2025-11-01,Saturday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,235,32,203,7040.0,0
2025-11-01,Saturday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,45,18,27,15300.0,0
2025-11-01,Saturday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,223,32,191,14400.0,0
2025-11-01,Saturday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,194,18,176,4140.0,0
2025-11-01,Saturday,PER-002,Lifebuoy Soap,Personal Care,150,0%,52,21,31,3150.0,0
2025-11-02,Sunday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,213,21,192,26250.0,0
2025-11-02,Sunday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,198,32,166,35200.0,0
2025-11-02,Sunday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,55,46,9,17480.0,0
